scenario,description,metric,preproc_id,seed,reduction,nn_hit_top1,nn_hit_top2,mixture_l1_mean,mixture_l1_max,trustworthiness,continuity,knn_recall,rank_corr,stress
MDS:identity | euclidean,Histograma original (control),euclidean,identity,42,MDS,0.072464,0.072464,0.274425,0.636297,0.887054,0.887054,0.136419,0.838852,0.259092
