scenario,description,metric,preproc_id,seed,reduction,nn_hit_top1,nn_hit_top2,mixture_l1_mean,mixture_l1_max,trustworthiness,continuity,knn_recall,rank_corr,stress
MDS:identity | euclidean,Histograma original (control),euclidean,identity,17,MDS,0.072464,0.072464,0.274425,0.636297,0.897927,0.897927,0.135900,0.834207,0.260764
