k,tones,rating,scalar_roughness,v0,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11
4,0_2_5_8,2.23333333333333,8.787439176189183,0.0,2.1545838813544824,2.7997653920235344,0.0,1.0049376991456713,1.3951128387574938,0.0,1.4330393649080009,0.0,0.0,0.0,0.0
4,0_2_5_9,2.76666666666667,7.268799704878067,0.0,2.1545838813544824,1.5060282322240592,1.1874734280951647,1.0049376991456713,0.0,0.44532218788853867,0.0,0.9704542761701506,0.0,0.0,0.0
4,0_2_5_10,2.43333333333333,7.958125276792726,0.0,2.1545838813544824,1.5060282322240592,0.0,1.7347129001009973,0.0,0.0,1.343954145337455,0.0,1.218846117775732,0.0,0.0
4,0_2_5_11,2.33333333333333,8.459384615660888,0.0,2.1545838813544824,1.5060282322240592,0.0,1.0049376991456713,1.2623095679338503,0.0,0.0,0.8738622501187578,0.0,1.6576629848840672,0.0
4,0_2_5_12,2.53333333333333,6.174138836753935,0.0,2.1545838813544824,1.5060282322240592,0.0,1.0049376991456713,0.0,0.36567909933129666,0.0,0.0,1.1034384354012663,0.0,0.03947148929715851
4,0_2_6_7,2.33333333333333,9.190281388847875,2.7855281285170506,2.1545838813544824,0.0,1.351837672318179,0.8811105085253523,1.5002869677330604,0.5169342303997502,0.0,0.0,0.0,0.0,0.0
4,0_2_6_8,1.83333333333333,9.496839150043426,0.0,3.816562306326691,0.0,1.351837672318179,0.0,2.895399806490554,0.0,1.4330393649080009,0.0,0.0,0.0,0.0
4,0_2_6_9,2.83333333333333,7.652751790647335,0.0,2.1545838813544824,1.2302668051829246,1.351837672318179,0.0,1.5002869677330604,0.44532218788853867,0.0,0.9704542761701506,0.0,0.0,0.0
4,0_2_6_10,1.9,8.710004072643905,0.0,2.1545838813544824,0.0,2.492332960443175,0.0,1.5002869677330604,0.0,1.343954145337455,0.0,1.218846117775732,0.0,0.0
4,0_2_6_11,2.46666666666667,8.225739500215669,0.0,2.1545838813544824,0.0,1.351837672318179,0.6875057438071216,1.5002869677330604,0.0,0.0,0.8738622501187578,0.0,1.6576629848840672,0.0
4,0_2_6_12,2.76666666666667,7.373286304943628,0.0,2.1545838813544824,0.0,1.351837672318179,0.0,2.7239548265725424,0.0,0.0,0.0,1.1034384354012663,0.0,0.03947148929715851
4,0_2_7_8,1.83333333333333,9.133031895802272,2.7522510718571924,2.1545838813544824,0.0,0.0,0.8811105085253523,1.3951128387574938,0.5169342303997502,1.4330393649080009,0.0,0.0,0.0,0.0
4,0_2_7_9,2.4,6.555282309582906,0.0,3.7414611065991146,0.0,0.0,0.8811105085253523,0.0,0.9622564182882889,0.0,0.9704542761701506,0.0,0.0,0.0
4,0_2_7_10,2.36666666666667,7.285825938362929,0.0,2.1545838813544824,1.1703970549701568,0.0,0.8811105085253523,0.0,0.5169342303997502,1.343954145337455,0.0,1.218846117775732,0.0,0.0
4,0_2_7_11,2.86666666666667,7.181308945728601,0.0,2.1545838813544824,0.0,1.097155090446192,0.8811105085253523,0.0,0.5169342303997502,0.0,0.8738622501187578,0.0,1.6576629848840672,0.0
4,0_2_7_12,3.1,5.344428063753835,0.0,2.1545838813544824,0.0,0.0,1.5300000273011771,0.0,0.5169342303997502,0.0,0.0,1.1034384354012663,0.0,0.03947148929715851
4,0_2_8_9,1.4,9.116442846137454,2.7179302970587886,2.1545838813544824,0.0,0.0,0.0,1.3951128387574938,0.44532218788853867,1.4330393649080009,0.9704542761701506,0.0,0.0,0.0
4,0_2_8_10,2.16666666666667,9.05953935108374,0.0,3.6685868843050606,0.0,0.0,0.0,1.3951128387574938,0.0,2.7769935102454557,0.0,1.218846117775732,0.0,0.0
4,0_2_8_11,2.16666666666667,8.628340182393906,0.0,2.1545838813544824,1.1140788623711047,0.0,0.0,1.3951128387574938,0.0,1.4330393649080009,0.8738622501187578,0.0,1.6576629848840672,0.0
4,0_2_8_12,2.43333333333333,7.18292140473054,0.0,2.1545838813544824,0.0,1.0572753950121385,0.0,1.3951128387574938,0.0,1.4330393649080009,0.0,1.1034384354012663,0.0,0.03947148929715851
4,0_2_9_10,1.53333333333333,8.815799670561473,2.682639062035115,2.1545838813544824,0.0,0.0,0.0,0.0,0.44532218788853867,1.343954145337455,0.9704542761701506,1.218846117775732,0.0,0.0
4,0_2_9_11,2.06666666666667,7.545320468364741,0.0,3.598018769303227,0.0,0.0,0.0,0.0,0.44532218788853867,0.0,1.8443165262889085,0.0,1.6576629848840672,0.0
4,0_2_9_12,2.6,5.774518441561117,0.0,2.1545838813544824,1.0612481714495205,0.0,0.0,0.0,0.44532218788853867,0.0,0.9704542761701506,1.1034384354012663,0.0,0.03947148929715851
4,0_2_10_11,1.43333333333333,9.895373012864692,2.646463633394198,2.1545838813544824,0.0,0.0,0.0,0.0,0.0,1.343954145337455,0.8738622501187578,1.218846117775732,1.6576629848840672,0.0
4,0_2_10_12,2.1,7.235538783048025,0.0,3.5298285952364123,0.0,0.0,0.0,0.0,0.0,1.343954145337455,0.0,2.3222845531769982,0.0,0.03947148929715851
4,0_2_11_12,2.13333333333333,8.438519812413368,2.609500771357636,2.1545838813544824,0.0,0.0,0.0,0.0,0.0,0.0,0.8738622501187578,1.1034384354012663,1.6576629848840672,0.03947148929715851
4,0_3_4_5,1.46666666666667,11.780232199498545,5.72736007619484,1.8997889404169022,1.665849098842042,1.4822963848990902,1.0049376991456713,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0_3_4_6,1.7,10.777177545053837,2.8786200113576963,1.8185215656455418,3.0974526154184474,1.4822963848990902,0.0,1.5002869677330604,0.0,0.0,0.0,0.0,0.0,0.0
4,0_3_4_7,1.8,9.197539884873484,2.8786200113576963,0.0,3.0266916253290415,2.775294017786996,0.0,0.0,0.5169342303997502,0.0,0.0,0.0,0.0,0.0
4,0_3_4_8,2.13333333333333,9.524381870522948,2.8786200113576963,0.0,1.665849098842042,2.7205525766769023,0.8263208187383071,0.0,0.0,1.4330393649080009,0.0,0.0,0.0,0.0
4,0_3_4_9,1.66666666666667,9.120962538126195,2.8786200113576963,0.0,1.665849098842042,1.4822963848990902,0.7759602675061731,1.3477824993510419,0.0,0.0,0.9704542761701506,0.0,0.0,0.0
4,0_3_4_10,1.83333333333333,8.964654529067579,2.8786200113576963,0.0,1.665849098842042,1.4822963848990902,0.0,1.3036001226321257,0.41544279356089253,0.0,0.0,1.218846117775732,0.0,0.0
4,0_3_4_11,1.56666666666667,9.377073745666625,2.8786200113576963,0.0,1.665849098842042,1.4822963848990902,0.0,0.0,0.38901352944838996,1.3036317362353411,0.0,0.0,1.6576629848840672,0.0
4,0_3_4_12,1.53333333333333,8.162782386314126,2.8786200113576963,0.0,1.665849098842042,1.4822963848990902,0.0,0.0,0.0,1.2658393607918392,0.8307060411262993,0.0,0.0,0.03947148929715851
4,0_3_5_6,1.76666666666667,10.320170217997257,2.8177039952831753,1.8997889404169022,3.0974526154184474,0.0,1.0049376991456713,1.5002869677330604,0.0,0.0,0.0,0.0,0.0,0.0
4,0_3_5_7,2.93333333333333,8.119729865842979,0.0,3.63901120456761,1.665849098842042,1.2929976328879058,1.0049376991456713,0.0,0.5169342303997502,0.0,0.0,0.0,0.0,0.0
4,0_3_5_8,2.9,8.1236730818504,0.0,1.8997889404169022,2.9595862586415174,0.0,1.8312585178839784,0.0,0.0,1.4330393649080009,0.0,0.0,0.0,0.0
4,0_3_5_9,2.93333333333333,8.076285942020972,0.0,1.8997889404169022,1.665849098842042,1.1874734280951647,1.0049376991456713,1.3477824993510419,0.0,0.0,0.9704542761701506,0.0,0.0,0.0
4,0_3_5_10,2.53333333333333,6.934639850696565,0.0,1.8997889404169022,1.665849098842042,0.0,1.7347129001009973,0.0,0.41544279356089253,0.0,0.0,1.218846117775732,0.0,0.0
4,0_3_5_11,1.83333333333333,8.794180027457875,0.0,1.8997889404169022,1.665849098842042,0.0,1.0049376991456713,1.2623095679338503,0.0,1.3036317362353411,0.0,0.0,1.6576629848840672,0.0
4,0_3_5_12,2.56666666666667,5.80643236815937,0.0,1.8997889404169022,1.665849098842042,0.0,1.0049376991456713,0.0,0.36567909933129666,0.0,0.8307060411262993,0.0,0.0,0.03947148929715851
4,0_3_6_7,2.03333333333333,9.193199574956214,2.7855281285170506,0.0,3.0974526154184474,1.2929976328879058,0.0,1.5002869677330604,0.5169342303997502,0.0,0.0,0.0,0.0,0.0
4,0_3_6_8,3.0,8.519078191770024,0.0,1.6619784249722085,3.0974526154184474,0.0,0.8263208187383071,1.5002869677330604,0.0,1.4330393649080009,0.0,0.0,0.0,0.0
4,0_3_6_9,1.73333333333333,8.146243163855626,0.0,0.0,4.3277194206013725,0.0,0.0,2.8480694670841022,0.0,0.0,0.9704542761701506,0.0,0.0,0.0
4,0_3_6_10,2.6,7.372523782613127,0.0,0.0,3.0974526154184474,1.140495288124996,0.0,1.5002869677330604,0.41544279356089253,0.0,0.0,1.218846117775732,0.0,0.0
4,0_3_6_11,1.86666666666667,8.246540048078039,0.0,0.0,3.0974526154184474,0.0,0.6875057438071216,1.5002869677330604,0.0,1.3036317362353411,0.0,0.0,1.6576629848840672,0.0
4,0_3_6_12,2.86666666666667,6.691584972414447,0.0,0.0,3.0974526154184474,0.0,0.0,2.7239548265725424,0.0,0.0,0.8307060411262993,0.0,0.0,0.03947148929715851
4,0_3_7_8,2.8,8.487392217633198,2.7522510718571924,0.0,1.665849098842042,1.2929976328879058,0.8263208187383071,0.0,0.5169342303997502,1.4330393649080009,0.0,0.0,0.0,0.0
4,0_3_7_9,2.46666666666667,7.380894962895523,0.0,1.5868772252446322,1.665849098842042,1.2929976328879058,0.0,1.3477824993510419,0.5169342303997502,0.0,0.9704542761701506,0.0,0.0,0.0
4,0_3_7_10,3.06666666666667,6.280466928436479,0.0,0.0,2.8362461538121986,1.2929976328879058,0.0,0.0,0.9323770239606427,0.0,0.0,1.218846117775732,0.0,0.0
4,0_3_7_11,1.93333333333333,7.534230773695298,0.0,0.0,1.665849098842042,2.390152723334098,0.0,0.0,0.5169342303997502,1.3036317362353411,0.0,0.0,1.6576629848840672,0.0
4,0_3_7_12,3.46666666666667,4.994848011328981,0.0,0.0,1.665849098842042,1.2929976328879058,0.6488895187758247,0.0,0.5169342303997502,0.0,0.8307060411262993,0.0,0.0,0.03947148929715851
4,0_3_8_9,1.7,8.961376355068332,2.7179302970587886,0.0,1.665849098842042,0.0,0.8263208187383071,1.3477824993510419,0.0,1.4330393649080009,0.9704542761701506,0.0,0.0,0.0
4,0_3_8_10,3.2,7.073501196775553,0.0,1.514003002950578,1.665849098842042,0.0,0.8263208187383071,0.0,0.41544279356089253,1.4330393649080009,0.0,1.218846117775732,0.0,0.0
4,0_3_8_11,2.36666666666667,8.000582865978863,0.0,0.0,2.7799279612131467,0.0,0.8263208187383071,0.0,0.0,2.736671101143342,0.0,0.0,1.6576629848840672,0.0
4,0_3_8_12,3.76666666666667,5.852662207923946,0.0,0.0,1.665849098842042,1.0572753950121385,0.8263208187383071,0.0,0.0,1.4330393649080009,0.8307060411262993,0.0,0.0,0.03947148929715851
4,0_3_9_10,1.73333333333333,8.301013847734973,2.682639062035115,0.0,1.665849098842042,0.0,0.0,1.3477824993510419,0.41544279356089253,0.0,0.9704542761701506,1.218846117775732,0.0,0.0
4,0_3_9_11,2.03333333333333,8.388815483431387,0.0,1.4434348879487446,1.665849098842042,0.0,0.0,1.3477824993510419,0.0,1.3036317362353411,0.9704542761701506,0.0,1.6576629848840672,0.0
4,0_3_9_12,2.43333333333333,5.915511576236212,0.0,0.0,2.7270972702915626,0.0,0.0,1.3477824993510419,0.0,0.0,1.8011603172964499,0.0,0.0,0.03947148929715851
4,0_3_10_11,1.5,8.907896364692274,2.646463633394198,0.0,1.665849098842042,0.0,0.0,0.0,0.41544279356089253,1.3036317362353411,0.0,1.218846117775732,1.6576629848840672,0.0
4,0_3_10_12,3.1,5.545560254484054,0.0,1.3752447138819297,1.665849098842042,0.0,0.0,0.0,0.41544279356089253,0.0,0.8307060411262993,1.218846117775732,0.0,0.03947148929715851
4,0_3_11_12,1.76666666666667,8.106822121742544,2.609500771357636,0.0,1.665849098842042,0.0,0.0,0.0,0.0,1.3036317362353411,0.8307060411262993,0.0,1.6576629848840672,0.03947148929715851
4,0_4_5_6,1.63333333333333,11.472486677543682,5.66644406012032,1.8185215656455418,0.0,1.4822963848990902,1.0049376991456713,1.5002869677330604,0.0,0.0,0.0,0.0,0.0,0.0
4,0_4_5_7,2.8,8.952973169919362,2.848740064837144,1.7392222641507078,1.3608425264869992,1.4822963848990902,1.0049376991456713,0.0,0.5169342303997502,0.0,0.0,0.0,0.0,0.0
4,0_4_5_8,1.86666666666667,9.301006865367194,2.848740064837144,0.0,1.2937371597994753,2.7205525766769023,1.0049376991456713,0.0,0.0,1.4330393649080009,0.0,0.0,0.0,0.0
4,0_4_5_9,3.0,8.269862120653395,2.848740064837144,0.0,0.0,2.6697698129942546,1.7808979666518443,0.0,0.0,0.0,0.9704542761701506,0.0,0.0,0.0
4,0_4_5_10,2.0,8.588195590245089,2.848740064837144,0.0,0.0,1.4822963848990902,1.7347129001009973,1.3036001226321257,0.0,0.0,0.0,1.218846117775732,0.0,0.0
4,0_4_5_11,2.1,8.644960231148213,2.848740064837144,0.0,0.0,1.4822963848990902,1.0049376991456713,1.2623095679338503,0.38901352944838996,0.0,0.0,0.0,1.6576629848840672,0.0
4,0_4_5_12,2.5,7.0069640983022,2.848740064837144,0.0,0.0,1.4822963848990902,1.0049376991456713,0.0,0.36567909933129666,1.2658393607918392,0.0,0.0,0.0,0.03947148929715851
4,0_4_6_7,2.23333333333333,9.464409803681493,2.7855281285170506,1.8185215656455418,1.3608425264869992,1.4822963848990902,0.0,1.5002869677330604,0.5169342303997502,0.0,0.0,0.0,0.0,0.0
4,0_4_6_8,2.23333333333333,9.134378899935713,0.0,3.4804999906177505,0.0,2.7205525766769023,0.0,1.5002869677330604,0.0,1.4330393649080009,0.0,0.0,0.0,0.0
4,0_4_6_9,2.56666666666667,7.777786267136941,0.0,1.8185215656455418,1.2302668051829246,1.4822963848990902,0.7759602675061731,1.5002869677330604,0.0,0.0,0.9704542761701506,0.0,0.0,0.0
4,0_4_6_10,1.83333333333333,8.464046446810546,0.0,1.8185215656455418,0.0,2.622791673024086,0.0,2.803887090365186,0.0,0.0,0.0,1.218846117775732,0.0,0.0
4,0_4_6_11,2.43333333333333,7.535287176417271,0.0,1.8185215656455418,0.0,1.4822963848990902,0.6875057438071216,1.5002869677330604,0.38901352944838996,0.0,0.0,0.0,1.6576629848840672,0.0
4,0_4_6_12,2.73333333333333,7.330083627206172,0.0,1.8185215656455418,0.0,1.4822963848990902,0.0,2.7239548265725424,0.0,1.2658393607918392,0.0,0.0,0.0,0.03947148929715851
4,0_4_7_8,1.9,8.783619770328844,2.7522510718571924,0.0,1.3608425264869992,2.7205525766769023,0.0,0.0,0.5169342303997502,1.4330393649080009,0.0,0.0,0.0,0.0
4,0_4_7_9,2.96666666666667,6.693364910706795,0.0,1.5868772252446322,1.3608425264869992,1.4822963848990902,0.7759602675061731,0.0,0.5169342303997502,0.0,0.9704542761701506,0.0,0.0,0.0
4,0_4_7_10,2.53333333333333,7.052916437163854,0.0,0.0,2.531239581457156,1.4822963848990902,0.0,1.3036001226321257,0.5169342303997502,0.0,0.0,1.218846117775732,0.0,0.0
4,0_4_7_11,3.3,6.503904746564489,0.0,0.0,1.3608425264869992,2.579451475345282,0.0,0.0,0.9059477598481401,0.0,0.0,0.0,1.6576629848840672,0.0
4,0_4_7_12,3.83333333333333,5.314273510650661,0.0,0.0,1.3608425264869992,1.4822963848990902,0.6488895187758247,0.0,0.5169342303997502,1.2658393607918392,0.0,0.0,0.0,0.03947148929715851
4,0_4_8_9,1.66666666666667,8.617936782320015,2.7179302970587886,0.0,0.0,2.7205525766769023,0.7759602675061731,0.0,0.0,1.4330393649080009,0.9704542761701506,0.0,0.0,0.0
4,0_4_8_10,1.7,8.190041184943338,0.0,1.514003002950578,0.0,2.7205525766769023,0.0,1.3036001226321257,0.0,1.4330393649080009,0.0,1.218846117775732,0.0,0.0
4,0_4_8_11,1.96666666666667,7.314347318288465,0.0,0.0,1.1140788623711047,2.7205525766769023,0.0,0.0,0.38901352944838996,1.4330393649080009,0.0,0.0,1.6576629848840672,0.0
4,0_4_8_12,2.36666666666667,6.51617818668604,0.0,0.0,0.0,3.7778279716890406,0.0,0.0,0.0,2.6988787256998403,0.0,0.0,0.0,0.03947148929715851
4,0_4_9_10,1.56666666666667,8.433796231018386,2.682639062035115,0.0,0.0,1.4822963848990902,0.7759602675061731,1.3036001226321257,0.0,0.0,0.9704542761701506,1.218846117775732,0.0,0.0
4,0_4_9_11,2.66666666666667,6.718822330856616,0.0,1.4434348879487446,0.0,1.4822963848990902,0.7759602675061731,0.0,0.38901352944838996,0.0,0.9704542761701506,0.0,1.6576629848840672,0.0
4,0_4_9_12,3.23333333333333,5.5952699501139325,0.0,0.0,1.0612481714495205,1.4822963848990902,0.7759602675061731,0.0,0.0,1.2658393607918392,0.9704542761701506,0.0,0.0,0.03947148929715851
4,0_4_10_11,1.7,8.697882773033605,2.646463633394198,0.0,0.0,1.4822963848990902,0.0,1.3036001226321257,0.38901352944838996,0.0,0.0,1.218846117775732,1.6576629848840672,0.0
4,0_4_10_12,2.46666666666667,6.685298189277875,0.0,1.3752447138819297,0.0,1.4822963848990902,0.0,1.3036001226321257,0.0,1.2658393607918392,0.0,1.218846117775732,0.0,0.03947148929715851
4,0_4_11_12,3.33333333333333,7.4437845206781805,2.609500771357636,0.0,0.0,1.4822963848990902,0.0,0.0,0.38901352944838996,1.2658393607918392,0.0,0.0,1.6576629848840672,0.03947148929715851
4,0_5_6_7,1.43333333333333,10.364613285229415,5.603232123800225,1.7392222641507078,0.0,0.0,1.0049376991456713,1.5002869677330604,0.5169342303997502,0.0,0.0,0.0,0.0,0.0
4,0_5_6_8,1.76666666666667,9.711683611841591,2.8177039952831753,1.6619784249722085,1.2937371597994753,0.0,1.0049376991456713,1.5002869677330604,0.0,1.4330393649080009,0.0,0.0,0.0,0.0
4,0_5_6_9,2.23333333333333,8.711123171610147,2.8177039952831753,0.0,1.2302668051829246,1.1874734280951647,1.0049376991456713,1.5002869677330604,0.0,0.0,0.9704542761701506,0.0,0.0,0.0
4,0_5_6_10,2.06666666666667,8.41204526901796,2.8177039952831753,0.0,0.0,1.140495288124996,1.7347129001009973,1.5002869677330604,0.0,0.0,0.0,1.218846117775732,0.0,0.0
4,0_5_6_11,1.83333333333333,8.930406958786946,2.8177039952831753,0.0,0.0,0.0,1.692443442952793,2.7625965356669107,0.0,0.0,0.0,0.0,1.6576629848840672,0.0
4,0_5_6_12,2.13333333333333,6.951747109629845,2.8177039952831753,0.0,0.0,0.0,1.0049376991456713,2.7239548265725424,0.36567909933129666,0.0,0.0,0.0,0.0,0.03947148929715851
4,0_5_7_8,2.06666666666667,8.740121790260797,2.7522510718571924,1.7392222641507078,1.2937371597994753,0.0,1.0049376991456713,0.0,0.5169342303997502,1.4330393649080009,0.0,0.0,0.0,0.0
4,0_5_7_9,3.23333333333333,7.005899123206076,0.0,3.32609948939534,0.0,1.1874734280951647,1.0049376991456713,0.0,0.5169342303997502,0.0,0.9704542761701506,0.0,0.0,0.0
4,0_5_7_10,2.73333333333333,6.380112567397344,0.0,1.7392222641507078,1.1703970549701568,0.0,1.7347129001009973,0.0,0.5169342303997502,0.0,0.0,1.218846117775732,0.0,0.0
4,0_5_7_11,2.63333333333333,7.278221836960239,0.0,1.7392222641507078,0.0,1.097155090446192,1.0049376991456713,1.2623095679338503,0.5169342303997502,0.0,0.0,0.0,1.6576629848840672,0.0
4,0_5_7_12,3.5,4.315134301100409,0.0,1.7392222641507078,0.0,0.0,1.6538272179214961,0.0,0.8826133297310468,0.0,0.0,0.0,0.0,0.03947148929715851
4,0_5_8_9,1.73333333333333,8.60757222517725,2.7179302970587886,0.0,1.2937371597994753,1.1874734280951647,1.0049376991456713,0.0,0.0,1.4330393649080009,0.9704542761701506,0.0,0.0,0.0
4,0_5_8_10,2.56666666666667,7.194338545534784,0.0,1.514003002950578,1.2937371597994753,0.0,1.7347129001009973,0.0,0.0,1.4330393649080009,0.0,1.218846117775732,0.0,0.0
4,0_5_8_11,1.93333333333333,7.765765639042169,0.0,0.0,2.40781602217058,0.0,1.0049376991456713,1.2623095679338503,0.0,1.4330393649080009,0.0,0.0,1.6576629848840672,0.0
4,0_5_8_12,3.4,5.194140207493741,0.0,0.0,1.2937371597994753,1.0572753950121385,1.0049376991456713,0.0,0.36567909933129666,1.4330393649080009,0.0,0.0,0.0,0.03947148929715851
4,0_5_9_10,2.23333333333333,7.79412578417716,2.682639062035115,0.0,0.0,1.1874734280951647,1.7347129001009973,0.0,0.0,0.0,0.9704542761701506,1.218846117775732,0.0,0.0
4,0_5_9_11,2.4,7.526272844177648,0.0,1.4434348879487446,0.0,1.1874734280951647,1.0049376991456713,1.2623095679338503,0.0,0.0,0.9704542761701506,0.0,1.6576629848840672,0.0
4,0_5_9_12,3.8,4.629264163488963,0.0,0.0,1.0612481714495205,1.1874734280951647,1.0049376991456713,0.0,0.36567909933129666,0.0,0.9704542761701506,0.0,0.0,0.03947148929715851
4,0_5_10_11,1.46666666666667,8.519995204088845,2.646463633394198,0.0,0.0,0.0,1.7347129001009973,1.2623095679338503,0.0,0.0,0.0,1.218846117775732,1.6576629848840672,0.0
4,0_5_10_12,3.13333333333333,4.733954320387115,0.0,1.3752447138819297,0.0,0.0,1.7347129001009973,0.0,0.36567909933129666,0.0,0.0,1.218846117775732,0.0,0.03947148929715851
4,0_5_11_12,2.2,6.939561611949681,2.609500771357636,0.0,0.0,0.0,1.0049376991456713,1.2623095679338503,0.36567909933129666,0.0,0.0,0.0,1.6576629848840672,0.03947148929715851
4,0_6_7_8,2.03333333333333,10.650018188387264,5.537779200374243,1.6619784249722085,0.0,0.0,0.0,1.5002869677330604,0.5169342303997502,1.4330393649080009,0.0,0.0,0.0,0.0
4,0_6_7_9,2.06666666666667,8.590347633247568,2.7855281285170506,1.5868772252446322,1.2302668051829246,0.0,0.0,1.5002869677330604,0.5169342303997502,0.0,0.9704542761701506,0.0,0.0,0.0
4,0_6_7_10,1.76666666666667,8.332487787520744,2.7855281285170506,0.0,1.1703970549701568,1.140495288124996,0.0,1.5002869677330604,0.5169342303997502,0.0,0.0,1.218846117775732,0.0,0.0
4,0_6_7_11,2.23333333333333,8.245073145787241,2.7855281285170506,0.0,0.0,1.097155090446192,0.6875057438071216,1.5002869677330604,0.5169342303997502,0.0,0.0,0.0,1.6576629848840672,0.0
4,0_6_7_12,2.46666666666667,6.714778193562326,2.7855281285170506,0.0,0.0,0.0,0.6488895187758247,2.7239548265725424,0.5169342303997502,0.0,0.0,0.0,0.0,0.03947148929715851
4,0_6_8_9,1.4,9.513956136025135,2.7179302970587886,1.6619784249722085,1.2302668051829246,0.0,0.0,1.5002869677330604,0.0,1.4330393649080009,0.9704542761701506,0.0,0.0,0.0
4,0_6_8_10,2.2,8.468649166464575,0.0,3.1759814279227863,0.0,1.140495288124996,0.0,1.5002869677330604,0.0,1.4330393649080009,0.0,1.218846117775732,0.0,0.0
4,0_6_8_11,1.96666666666667,8.054552348675562,0.0,1.6619784249722085,1.1140788623711047,0.0,0.6875057438071216,1.5002869677330604,0.0,1.4330393649080009,0.0,0.0,1.6576629848840672,0.0
4,0_6_8_12,3.06666666666667,6.915719500762049,0.0,1.6619784249722085,0.0,1.0572753950121385,0.0,2.7239548265725424,0.0,1.4330393649080009,0.0,0.0,0.0,0.03947148929715851
4,0_6_9_10,1.56666666666667,8.742988517021978,2.682639062035115,0.0,1.2302668051829246,1.140495288124996,0.0,1.5002869677330604,0.0,0.0,0.9704542761701506,1.218846117775732,0.0,0.0
4,0_6_9_11,2.23333333333333,7.489611665726068,0.0,1.4434348879487446,1.2302668051829246,0.0,0.6875057438071216,1.5002869677330604,0.0,0.0,0.9704542761701506,0.0,1.6576629848840672,0.0
4,0_6_9_12,2.76666666666667,6.025395568672296,0.0,0.0,2.2915149766324454,0.0,0.0,2.7239548265725424,0.0,0.0,0.9704542761701506,0.0,0.0,0.03947148929715851
4,0_6_10_11,1.43333333333333,8.851260735719176,2.646463633394198,0.0,0.0,1.140495288124996,0.6875057438071216,1.5002869677330604,0.0,0.0,0.0,1.218846117775732,1.6576629848840672,0.0
4,0_6_10_12,2.0,6.498012435652359,0.0,1.3752447138819297,0.0,1.140495288124996,0.0,2.7239548265725424,0.0,0.0,0.0,1.218846117775732,0.0,0.03947148929715851
4,0_6_11_12,1.5,7.718095815918526,2.609500771357636,0.0,0.0,0.0,0.6875057438071216,2.7239548265725424,0.0,0.0,0.0,0.0,1.6576629848840672,0.03947148929715851
4,0_7_8_9,1.3,9.977486465638515,5.470181368915981,1.5868772252446322,0.0,0.0,0.0,0.0,0.5169342303997502,1.4330393649080009,0.9704542761701506,0.0,0.0,0.0
4,0_7_8_10,2.1,8.60547084286141,2.7522510718571924,1.514003002950578,1.1703970549701568,0.0,0.0,0.0,0.5169342303997502,1.4330393649080009,0.0,1.218846117775732,0.0,0.0
4,0_7_8_11,1.96666666666667,8.571121604866308,2.7522510718571924,0.0,1.1140788623711047,1.097155090446192,0.0,0.0,0.5169342303997502,1.4330393649080009,0.0,0.0,1.6576629848840672,0.0
4,0_7_8_12,2.8,6.447861070250065,2.7522510718571924,0.0,0.0,1.0572753950121385,0.6488895187758247,0.0,0.5169342303997502,1.4330393649080009,0.0,0.0,0.0,0.03947148929715851
4,0_7_9_10,1.83333333333333,8.146147966595535,2.682639062035115,1.5868772252446322,1.1703970549701568,0.0,0.0,0.0,0.5169342303997502,0.0,0.9704542761701506,1.218846117775732,0.0,0.0
4,0_7_9_11,2.2,7.272518695093536,0.0,3.030312113193377,0.0,1.097155090446192,0.0,0.0,0.5169342303997502,0.0,0.9704542761701506,0.0,1.6576629848840672,0.0
4,0_7_9_12,3.03333333333333,4.823874911337037,0.0,1.5868772252446322,1.0612481714495205,0.0,0.6488895187758247,0.0,0.5169342303997502,0.0,0.9704542761701506,0.0,0.0,0.03947148929715851
4,0_7_10_11,1.56666666666667,8.307459111870095,2.646463633394198,0.0,1.1703970549701568,1.097155090446192,0.0,0.0,0.5169342303997502,0.0,0.0,1.218846117775732,1.6576629848840672,0.0
4,0_7_10_12,2.43333333333333,4.969783125100552,0.0,1.3752447138819297,1.1703970549701568,0.0,0.6488895187758247,0.0,0.5169342303997502,0.0,0.0,1.218846117775732,0.0,0.03947148929715851
4,0_7_11_12,2.26666666666667,6.569614085160628,2.609500771357636,0.0,0.0,1.097155090446192,0.6488895187758247,0.0,0.5169342303997502,0.0,0.0,0.0,1.6576629848840672,0.03947148929715851
4,0_8_9_10,1.23333333333333,10.536912120898364,5.400569359093904,1.514003002950578,0.0,0.0,0.0,0.0,0.0,1.4330393649080009,0.9704542761701506,1.218846117775732,0.0,0.0
4,0_8_9_11,1.46666666666667,9.336600673340856,2.7179302970587886,1.4434348879487446,1.1140788623711047,0.0,0.0,0.0,0.0,1.4330393649080009,0.9704542761701506,0.0,1.6576629848840672,0.0
4,0_8_9_12,1.33333333333333,7.279418993895757,2.7179302970587886,0.0,1.0612481714495205,1.0572753950121385,0.0,0.0,0.0,1.4330393649080009,0.9704542761701506,0.0,0.0,0.03947148929715851
4,0_8_10_11,1.26666666666667,9.584093966283682,2.646463633394198,1.514003002950578,1.1140788623711047,0.0,0.0,0.0,0.0,1.4330393649080009,0.0,1.218846117775732,1.6576629848840672,0.0
4,0_8_10_12,2.23333333333333,6.637880083825538,0.0,2.8892477168325077,0.0,1.0572753950121385,0.0,0.0,0.0,1.4330393649080009,0.0,1.218846117775732,0.0,0.03947148929715851
